date,value
2015-05-18,0.463481339167407
2015-05-25,0.406894112878264
2015-05-26,0.252551503018016
2015-06-02,0.252514533332947
2015-06-11,0.272288167590505
2015-06-18,0.213491471426724
2015-07-04,0.278655146703882
2015-07-05,0.419278838447571
2015-07-12,0.252134290485436
2015-07-13,0.164218276600336
2015-08-05,0.350463115011847
2015-08-06,0.548860993161852
2015-08-13,0.49696012009921
2015-08-21,0.318727516540078
2015-08-22,0.520411668317147
2015-08-29,0.626137338614342
2015-09-06,0.458887681486905
2015-09-07,0.550998887733855
2015-09-14,0.486333786732424
2015-09-15,0.398848505089921
2015-09-23,0.519088093101769
2015-10-08,0.257467306625345
2015-10-09,0.418980908310064
2015-10-16,0.321918659884031
2015-10-17,0.058077205808538
2015-10-24,0.141210354785641
2015-11-01,0.189559701715684
2015-11-02,0.103386695060734
2015-12-03,0.0742090365429707
2015-12-04,0.0356707522381807
2015-12-11,0.0171907178295486
2015-12-12,0.0566621272731676
2015-12-28,0.0853214361915705
2016-01-04,0.0780895859613298
2016-01-05,0.0227681654009902
2016-01-12,0.0163467421004287
2016-01-29,0.0360578518493206
2016-02-05,0.0468215492375393
2016-02-06,0.0167671408653027
2016-02-14,0.0641861877926509
2016-02-21,0.0425948764979687
2016-02-22,0.00970777508965209
2016-02-29,0.0192230401369325
2016-03-01,0.0501612981847646
2016-03-08,0.0439709404630265
2016-03-09,0.0201206084486359
2016-03-17,0.0343154715244057
2016-03-24,0.0497699751567711
2016-03-25,0.0372147839785805
2016-04-01,0.0126448297340309
2016-04-02,0.0671399090774032
2016-04-09,0.0756568577107289
2016-04-10,0.0441480924134811
2016-04-17,0.044961882611495
2016-04-18,0.124025108473829
2016-04-25,0.146705434283281
2016-04-26,0.0774235236194705
2016-05-03,0.0950865209286283
2016-05-04,0.259621165843766
2016-05-11,0.358036093817063
2016-05-19,0.134421720343379
2016-05-20,0.335511299501262
2016-05-28,0.243013745413879
2016-06-05,0.365090710893836
2016-06-12,0.347660795001373
2016-06-20,0.178331989865897
2016-06-21,0.535075825976847
2016-07-06,0.245345590267339
2016-07-07,0.465874655730164
2016-07-22,0.282686672175485
2016-07-23,0.607039851321724
2016-07-30,0.0440535090298559
2016-08-08,0.65346036655866
2016-08-31,0.528544776778995
2016-09-08,0.360614577726481
2016-09-09,0.604590836361073
2016-09-16,0.400067267034995
2016-09-24,0.12652668941542
2016-10-03,0.152623327277455
2016-10-10,0.159703370385332
2016-10-11,0.31807288446839
2016-10-18,0.356150298965633
2016-10-26,0.0885089021984043
2016-11-03,0.143742701564267
2016-11-04,0.0371456224344574
2016-11-11,0.0440621284869372
2016-11-12,0.105991219178994
2016-11-19,0.0779985687756837
2016-11-27,0.0434975250453185
2016-11-28,0.0784967479978876
2016-12-05,0.0801693885651244
2016-12-06,0.0491422023856881
2016-12-14,0.0806700521971445
2016-12-22,0.0286582198123038
2016-12-29,0.0322841430194732
2017-01-06,0.127173402528322
2017-01-14,0.0424650144918081
2017-01-22,0.0615232653525115
2017-01-23,0.0332705490146346
2017-01-30,0.0341104660558658
2017-01-31,0.0603324245802142
2017-02-23,0.0766431812681938
2017-02-24,0.0349175561140522
2017-03-03,0.0362869668944344
2017-03-04,0.0604683132305269
2017-03-27,0.0693070930710391
2017-03-28,0.0430207405531276
2017-04-05,0.0945099530878681
2017-04-12,0.10484033436994
2017-04-20,0.11487212276527
2017-04-21,0.233635833038851
2017-04-28,0.213686793473949
2017-04-29,0.142595807637172
2017-05-06,0.208277058754202
2017-05-07,0.307578642982053
2017-05-14,0.254111549395719
2017-05-15,0.202882774443445
2017-05-23,0.408224382118804
2017-05-31,0.18982562180675
2017-06-07,0.210470677221988
2017-06-08,0.388687459624117
2017-06-15,0.243952263984108
2017-06-16,0.24783551708235
2017-06-23,0.189169729156292
2017-07-01,0.441723832155916
2017-07-02,0.262254522266976
2017-07-09,0.325775321125489
2017-07-10,0.603607218824737
2017-07-17,0.582381812904018
2017-07-18,0.10742068313817
2017-08-03,0.560462585089505
2017-08-10,0.412412816930604
2017-09-03,0.654041627297682
2017-09-11,0.476317689034175
2017-09-12,0.641941803124339
2017-09-19,0.519155961788914
2017-09-20,0.513245497551427
2017-09-28,0.537588061740144
2017-10-05,0.41652136364432
2017-10-06,0.211618623781938
2017-10-13,0.202664111383813
2017-10-14,0.347842222906037
2017-10-29,0.0784199371925934
2017-10-30,0.157753951691101
2017-11-06,0.105636230116017
2017-11-07,0.0443220920165431
2017-11-14,0.0659826165335424
2017-11-15,0.101220928551321
2017-11-22,0.094998384718443
2017-11-23,0.0535770208608133
2017-11-30,0.0415348514544933
2017-12-01,0.0912105305389633
2017-12-08,0.084345479542151
2017-12-09,0.0449267059174601
2017-12-16,0.0602583434918188
2017-12-17,0.0915796362605311
2017-12-24,0.0789499035670394
2017-12-25,0.0372081594449886
2018-01-01,0.0341843684902866
2018-01-02,0.074078614028674
2018-01-09,0.0796330471960461
2018-01-10,0.0471139846747023
2018-01-17,0.00221356376845237
2018-01-25,0.0894107597810388
2018-01-26,0.00309496080218465
2018-02-02,0.0388475383454205
2018-02-03,0.0795523937450376
2018-02-10,0.0656867144365216
2018-02-11,0.0518243428068926
2018-02-18,0.00500799348925123
2018-02-26,0.0565292251354465
2018-03-06,0.0165320280220194
2018-03-07,0.0565388171544695
2018-03-14,0.101705391188804
2018-03-15,0.0439526685337999
2018-03-22,0.0445488276612975
2018-03-30,0.0667789514089051
2018-03-31,0.0228783123154315
2018-04-07,0.0586799332851643
2018-04-08,0.0890361096319772
2018-04-15,0.116979003466427
2018-04-16,0.0575272104479853
2018-04-24,0.195444813484653
2018-05-02,0.234403091229123
2018-05-09,0.204693879458556
2018-05-10,0.404581865010063
2018-05-25,0.252463873805309
2018-06-02,0.412474040019633
2018-06-10,0.225898529507632
2018-06-18,0.49611958610682
2018-06-19,0.385338366069662
2018-06-26,0.133532188091328
2018-07-05,0.380870519263829
2018-07-28,0.6230668507828
2018-07-29,0.64404679255975
2018-08-05,0.694318524699605
2018-08-21,0.642660182892028
2018-08-29,0.463702122723734
2018-09-06,0.587760719750948
2018-09-07,0.462701349169536
2018-09-22,0.463360585486037
2018-09-23,0.42017826184921
2018-09-30,0.399699841814026
2018-10-01,0.458973188601801
2018-10-08,0.321872016285005
2018-10-09,0.180635493118113
2018-10-17,0.285777671080141
2018-10-24,0.200319716877554
2018-11-01,0.0492350222586968
2018-11-02,0.126458861606403
2018-11-09,0.14442317128596
2018-11-17,0.0703955702167537
2018-11-18,0.120913104881525
2018-11-25,0.112162175157142
2018-12-03,0.0120781533531038
2018-12-04,0.10863944042893
2018-12-11,0.117394949332389
2018-12-12,0.0685148324519897
2018-12-19,0.0401466231505685
2018-12-20,0.0866521223706835
2018-12-27,0.106899307351494
2018-12-28,0.0559123830422661
2019-01-04,0.0224940081917693
2019-01-13,0.0374396460479457
2019-01-20,0.0604066093221345
2019-01-21,0.112551432034022
2019-01-28,0.0755394499361194
2019-02-05,0.0189262817262256
2019-02-13,0.208056260246853
2019-02-21,0.0320074241712022
2019-03-01,0.0727773135675898
2019-03-02,0.00571508753298017
2019-03-10,0.0778834029703664
2019-03-17,0.0866431946946371
2019-03-25,0.0647941301944411
2019-03-26,0.0915373009276602
2019-04-02,0.089120726497171
2019-04-03,0.044304983858897
2019-04-10,0.0558182401366683
2019-04-11,0.13341178979416
2019-04-18,0.122127175147219
2019-04-26,0.0824995514026162
2019-05-04,0.230471525372738
2019-05-05,0.153633299727685
2019-05-13,0.348518600383152
2019-05-20,0.341882820045406
2019-05-21,0.283249211142219
2019-05-28,0.268535121142024
2019-05-29,0.517748806238503
2019-06-14,0.518407548463431
2019-06-22,0.35619438613742
2019-06-29,0.155720177851699
2019-06-30,0.438916308360239
2019-07-07,0.568450440997078
2019-07-08,0.53376627975464
2019-07-15,0.268161321870909
2019-07-23,0.580619051298375
2019-07-31,0.444739695523221
2019-08-01,0.853755929820492
2019-08-08,0.676531701127691
2019-08-16,0.484167743113079
2019-08-17,0.66757183040172
2019-08-24,0.605933134837644
2019-08-25,0.535179493245283
2019-09-01,0.461594672837136
2019-09-02,0.560751550178434
2019-09-09,0.583949390907393
2019-09-17,0.424808339100335
2019-09-18,0.591387761656821
2019-09-25,0.508422784607894
2019-09-26,0.373588980253434
2019-10-03,0.27706966573651
2019-10-20,0.368347844802421
2019-10-27,0.277402818939407
2019-10-28,0.139192769688439
2019-11-04,0.0777330595938175
2019-11-05,0.170152730924253
2019-11-12,0.134003421888959
2019-11-13,0.0862099360704596
2019-11-20,0.0382611279070809
2019-11-28,0.0918911611869391
2019-12-06,0.0425488897867995
2019-12-07,0.107284252517405
2019-12-14,0.0888426589810955
2019-12-22,0.00385718128717858
2019-12-23,0.0997698977383476
2019-12-30,0.0995545142385472
2019-12-31,0.0578036465776928
2020-01-08,0.134228442872118
2020-01-15,0.0896607774015135
2020-01-23,0.0240356648627182
2020-01-24,0.0999646229032677
2020-01-31,0.0800242304624316
2020-02-01,0.063215147364482
2020-02-08,0.0307475638818895
2020-02-09,0.0953166945759943
2020-02-16,0.109901382417922
2020-02-17,0.0655175247543186
2020-03-03,0.0929040688015903
2020-03-04,0.0559976927270309
2020-03-11,0.0443525455912384
2020-03-19,0.0812371283902102
2020-03-20,0.0320311663312204
2020-03-27,0.0477592831588781
2020-03-28,0.095850893155316
2020-04-04,0.0868658093758388
2020-04-05,0.055760327263406
2020-04-12,0.0728483680985345
2020-04-13,0.123717372834864
2020-04-20,0.172981524701303
2020-04-21,0.105814243335165
2020-04-28,0.0986182063531793
2020-04-29,0.220013518988568
2020-05-06,0.266036556416429
2020-05-14,0.164185498562102
2020-05-22,0.342000921811476
2020-05-23,0.247421946548741
2020-05-30,0.147869018829638
2020-05-31,0.37502205028736
2020-06-08,0.267327606049724
2020-06-15,0.204730043887014
2020-06-16,0.303422435514254
2020-07-01,0.138766830753396
2020-07-25,0.839277155198938
2020-08-02,0.520911046194842
2020-08-03,0.629561521647609
2020-08-10,0.655138911321743
2020-08-11,0.56824117767904
2020-09-03,0.567053005413554
2020-09-04,0.687226055048441
2020-09-11,0.678976279213995
2020-09-19,0.518512312555526
2020-09-20,0.610988355930194
2020-09-27,0.628574871842548
2020-10-05,0.454183303162052
2020-10-06,0.55736186857587
2020-10-13,0.493322986054911
2020-10-21,0.2777613592926
2020-10-22,0.382677257732025
2020-10-29,0.262018611039313
2020-10-30,0.154728111870138
2020-11-06,0.0633624116613537
2020-11-22,0.103397305249291
2020-11-23,0.146586898776875
2020-11-30,0.114887912729956
2020-12-01,0.0097031538415167
2020-12-08,0.0709156873418815
2020-12-16,0.103900024309971
2020-12-24,0.0526438818051598
2020-12-25,0.106456087807549
2021-01-01,0.0921136336659662
2021-01-02,0.0445875395703885
2021-01-09,0.0605081904684491
2021-01-10,0.101204711810854
2021-01-17,0.0934201599336844
2021-01-18,0.0565101968695652
2021-01-26,0.113111665932756
2021-02-02,0.0916458082615138
2021-02-03,0.0506985978001183
2021-02-10,0.045910055335921
2021-02-11,0.0682145424167441
2021-02-26,0.017766940103377
2021-03-07,0.00849298003324378
2021-03-22,0.0733465878032334
2021-03-23,0.0541762848369499
2021-03-30,0.0493664092707055
2021-03-31,0.0844921070832538
2021-04-07,0.131275971242547
2021-04-08,0.0653708458767207
2021-04-15,0.0933701343014813
2021-04-23,0.288540622973398
2021-05-01,0.198522278423073
2021-05-02,0.335155688821753
2021-05-09,0.374278916169901
2021-05-10,0.318577409137223
2021-05-17,0.240996161643258
2021-05-18,0.472477009166552
2021-05-25,0.440931702401634
2021-05-26,0.325735514485217
2021-06-03,0.495676677707987
2021-06-18,0.270237273538038
2021-06-19,0.502147524699461
2021-06-26,0.473284369372909
2021-06-27,0.108258810394968
2021-07-04,0.466264319421171
2021-07-13,0.346819074797807
2021-08-05,0.483228651481134
2021-08-06,0.698675882249379
2021-08-21,0.663383165995248
2021-08-22,0.683155535386519
2021-08-29,0.722215151317367
2021-09-07,0.704184104787104
2021-09-22,0.492661892367618
2021-10-01,0.346429919714292
2021-10-08,0.416741780567866
2021-10-16,0.443968020833727
2021-10-17,0.355282949019692
2021-10-24,0.10533003482771
2021-11-09,0.12247316635787
2021-11-10,0.170833445943649
2021-11-17,0.14096700516315
2021-11-18,0.076841235162014
2021-11-22,0.133101467180998
2021-11-25,0.0680304639798473
2021-11-26,0.125629910548411
2021-12-03,0.118020136733118
2021-12-04,0.102996292165103
2021-12-12,0.131147090977687
2021-12-19,0.102716387481738
2021-12-20,0.0946562799412625
2021-12-27,0.0886101644337133
2021-12-28,0.111133567618977
2022-01-04,0.0882611884700531
2022-01-05,0.0710667920346406
2022-01-13,0.117219805010083
2022-01-28,0.0639433776426169
2022-01-29,0.103923614912272
2022-02-05,0.0930341786846978
2022-02-06,0.098170391861534
2022-02-21,0.100501274740163
2022-02-22,0.0898816911819799
2022-03-01,0.0755747175492817
2022-03-02,0.0957168888586209
2022-03-09,0.0729363993744302
2022-03-10,0.0517931208209852
2022-03-26,0.0813418000331459
2022-04-02,0.0860877159481653
2022-04-03,0.0978541104364567
2022-04-10,0.0748226009142335
2022-04-18,0.366944456735852
2022-04-19,0.224385250487808
2022-04-26,0.358144402784523
2022-05-04,0.429410521903228
2022-05-05,0.48109650595137
2022-05-12,0.430162071012157
2022-05-13,0.524015540410322
2022-05-17,0.435840183594136
2022-05-20,0.488056607562973
2022-05-21,0.538750584725894
2022-05-28,0.45870434223023
2022-06-05,0.427542479769944
2022-06-06,0.597220222684866
2022-06-20,0.393506705628605
2022-07-07,0.638559580050747
2022-07-08,0.693665775563271
2022-07-15,0.701544657672001
2022-07-23,0.720901885253794
2022-07-24,0.692146270069724
2022-07-31,0.810490052812496
2022-08-01,0.809116111093885
2022-08-05,0.712401674286718
2022-08-10,0.695377345222253
2022-08-16,0.771825456476852
2022-08-17,0.811016033876675
2022-08-24,0.758545714714673
2022-08-27,0.674729944709419
2022-09-01,0.707586680702635
2022-09-02,0.735400847148155
2022-09-08,0.657083367146101
2022-09-10,0.701588660881361
2022-09-13,0.082342483853033
2022-09-17,0.493293070602237
2022-09-18,0.631052695167047
2022-09-25,0.491368434858743
2022-09-26,0.552320179555338
2022-09-30,0.181700428377089
2022-10-04,0.481002043956967
2022-10-11,0.356974879692539
2022-10-12,0.425209240355762
2022-10-17,0.22601313439095
2022-10-19,0.259976266981762
2022-10-20,0.225072798198708
2022-11-04,0.207126758922653
2022-11-05,0.215342742796726
2022-11-13,0.20064597416233
2022-11-15,0.152162522541675
2022-11-21,0.126691050499546
2022-11-28,0.0775789681017566
2022-11-29,0.102727495516989
2022-12-06,0.122882917328767
2022-12-07,0.118323981160621
2022-12-15,0.143538392226429
2022-12-22,0.125995036729531
2022-12-23,0.142351312891143
2022-12-30,0.121201004192195
2022-12-31,0.131943829121187
2023-01-08,0.127023099456322
2023-01-15,0.122239476770604
2023-01-16,0.141216890191235
2023-01-23,0.181909980632582
2023-01-24,0.129932690039627
2023-01-27,0.144768756211167
2023-01-31,0.106829874749347
2023-02-08,0.103113416924549
2023-02-13,0.0908044278839186
2023-02-16,0.101209161150025
2023-02-24,0.107834621157009
2023-02-25,0.11772839946948
2023-03-04,0.0853963740533679
2023-03-05,0.0780685807545641
2023-03-07,0.0398982728848943
2023-03-12,0.104649137005054
2023-03-21,0.0880519297640295
2023-03-24,0.0190357276251221
2023-03-28,0.0793847114686543
2023-03-29,0.0721791454678747
2023-04-06,0.138692450501404
2023-04-15,0.117210312328588
2023-04-29,0.246537924428615
2023-04-30,0.285750377450855
2023-05-07,0.262402392602328
2023-05-08,0.346575446833036
2023-05-12,0.176099716871046
2023-05-15,0.302734872844574
2023-05-16,0.371515288834841
2023-05-23,0.344441315560463
2023-05-24,0.437198651826772
2023-05-29,0.356268529505865
2023-06-01,0.406229602671303
2023-06-03,0.300481934396585
2023-06-08,0.302304626701449
2023-06-09,0.481810611402632
2023-06-16,0.286913984692213
2023-06-17,0.386155623866909
2023-06-20,0.197544788256182
2023-06-24,0.246377239997337
2023-07-02,0.304208575292819
2023-07-10,0.683661148762245
2023-07-17,0.519554778871366
2023-07-18,0.488722692270544
2023-07-19,0.576592377998106
2023-07-26,0.631218325807157
2023-07-27,0.693887147668177
2023-08-08,0.353861406196632
2023-08-12,0.800515640343773
2023-08-13,0.662694074498993
2023-08-19,0.708432185813643
2023-08-20,0.751894551576719
2023-08-28,0.777048913162125
2023-08-30,0.760695927836376
2023-09-04,0.646041258016954
2023-09-05,0.784245930492206
2023-09-12,0.708346239000098
2023-09-13,0.729498639586867
2023-09-21,0.715918183857714
2023-09-29,0.696669806994018
2023-10-01,0.585989901077286
2023-10-06,0.601013499455538
2023-10-14,0.536196736998074
2023-10-15,0.545220057092499
2023-10-22,0.445428912097943
2023-10-23,0.361482268183492
2023-10-28,0.188239122892975
2023-10-30,0.307489417714556
2023-10-31,0.279969315955963
2023-11-07,0.287054120050038
2023-11-08,0.25227807399056
2023-11-23,0.202507502042104
2023-11-24,0.183596332967079
2023-12-01,0.162466369065824
2023-12-02,0.167130867155816
2023-12-09,0.124819391112685
